Date,Open,High,Low,Close
7/01/2018 17:00,1.2026,1.20277,1.20259,1.20277
7/01/2018 17:05,1.20277,1.20344,1.20271,1.20344
7/01/2018 17:10,1.20343,1.20345,1.20298,1.20304
7/01/2018 17:15,1.20303,1.20317,1.20278,1.2031
7/01/2018 17:20,1.20311,1.20338,1.20311,1.20334
7/01/2018 17:25,1.20325,1.20335,1.20322,1.20335
7/01/2018 17:30,1.20334,1.20336,1.2033,1.2033
7/01/2018 17:35,1.20332,1.20334,1.20282,1.20296
7/01/2018 17:40,1.20296,1.20301,1.20292,1.203
7/01/2018 17:45,1.20301,1.20313,1.20301,1.20312
7/01/2018 17:50,1.20311,1.20311,1.20308,1.20308
7/01/2018 17:55,1.20308,1.20321,1.20305,1.20311
7/01/2018 18:00,1.20313,1.20375,1.20313,1.20375
7/01/2018 18:05,1.20371,1.20377,1.2035,1.20355
7/01/2018 18:10,1.20357,1.20358,1.2035,1.20352
7/01/2018 18:15,1.20353,1.20359,1.2035,1.20354
7/01/2018 18:20,1.20352,1.20388,1.20349,1.20384
7/01/2018 18:25,1.20383,1.20385,1.2037,1.20379
7/01/2018 18:30,1.20377,1.20379,1.20367,1.20369
7/01/2018 18:35,1.20368,1.2037,1.20361,1.20366
7/01/2018 18:40,1.20366,1.2038,1.20366,1.2038
7/01/2018 18:45,1.20381,1.20384,1.20345,1.20362
7/01/2018 18:50,1.20362,1.20368,1.20357,1.20368
7/01/2018 18:55,1.2037,1.20373,1.20366,1.2037
7/01/2018 19:00,1.20369,1.20376,1.20365,1.20373
7/01/2018 19:05,1.20373,1.20377,1.20366,1.20366
7/01/2018 19:10,1.20368,1.20378,1.20349,1.20351
7/01/2018 19:15,1.20352,1.2037,1.2035,1.2037
7/01/2018 19:20,1.2037,1.20374,1.20331,1.20355
7/01/2018 19:25,1.20357,1.20367,1.20356,1.20365
7/01/2018 19:30,1.20365,1.20371,1.20359,1.2037
7/01/2018 19:35,1.20371,1.20376,1.20369,1.2037
7/01/2018 19:40,1.20369,1.20371,1.20364,1.2037
7/01/2018 19:45,1.20369,1.2043,1.20368,1.2043
7/01/2018 19:50,1.2043,1.20432,1.20405,1.20417
7/01/2018 19:55,1.20418,1.20448,1.20416,1.20425
7/01/2018 20:00,1.20426,1.20447,1.20416,1.20427
7/01/2018 20:05,1.20428,1.20465,1.20416,1.20465
7/01/2018 20:10,1.20465,1.20488,1.20444,1.20476
7/01/2018 20:15,1.20478,1.20487,1.20468,1.2048
7/01/2018 20:20,1.20481,1.2049,1.20467,1.20487
7/01/2018 20:25,1.20488,1.20522,1.20465,1.20467
7/01/2018 20:30,1.20468,1.20482,1.20442,1.20466
7/01/2018 20:35,1.20465,1.20465,1.20433,1.20445
7/01/2018 20:40,1.20446,1.20492,1.20445,1.20492
7/01/2018 20:45,1.20491,1.20491,1.2046,1.20465
7/01/2018 20:50,1.20464,1.2047,1.20434,1.20434
7/01/2018 20:55,1.20434,1.20454,1.20428,1.20443
7/01/2018 21:00,1.20443,1.20447,1.20432,1.20435
7/01/2018 21:05,1.20435,1.20466,1.20435,1.20445
7/01/2018 21:10,1.2045,1.20461,1.20435,1.20435
7/01/2018 21:15,1.20437,1.20441,1.20414,1.20414
7/01/2018 21:20,1.20414,1.20414,1.20376,1.20387
7/01/2018 21:25,1.20388,1.20402,1.20384,1.20399
7/01/2018 21:30,1.204,1.204,1.20344,1.20347
7/01/2018 21:35,1.20348,1.20351,1.2033,1.20348
7/01/2018 21:40,1.20349,1.20363,1.2033,1.20353
7/01/2018 21:45,1.20353,1.20353,1.20306,1.20312
7/01/2018 21:50,1.20312,1.20361,1.20312,1.20361
7/01/2018 21:55,1.2036,1.20365,1.2035,1.20359
7/01/2018 22:00,1.20356,1.20356,1.20331,1.20331
7/01/2018 22:05,1.20332,1.20336,1.20317,1.20335
7/01/2018 22:10,1.20335,1.2035,1.2033,1.20336
7/01/2018 22:15,1.20336,1.20354,1.20334,1.2034
7/01/2018 22:20,1.20341,1.20341,1.20325,1.20333
7/01/2018 22:25,1.20333,1.20333,1.20318,1.20319
7/01/2018 22:30,1.20319,1.20328,1.20319,1.20327
7/01/2018 22:35,1.20326,1.20326,1.20304,1.20311
7/01/2018 22:40,1.20312,1.20313,1.20287,1.20287
7/01/2018 22:45,1.20288,1.20305,1.20268,1.20305
7/01/2018 22:50,1.20306,1.20326,1.20298,1.20319
7/01/2018 22:55,1.20321,1.20326,1.20313,1.20323
7/01/2018 23:00,1.20324,1.20329,1.20286,1.20286
7/01/2018 23:05,1.20288,1.20302,1.20277,1.20284
7/01/2018 23:10,1.20284,1.20289,1.20261,1.2027
7/01/2018 23:15,1.20271,1.20289,1.20264,1.20274
7/01/2018 23:20,1.20275,1.20291,1.20236,1.20236
7/01/2018 23:25,1.20236,1.20255,1.20231,1.20249
7/01/2018 23:30,1.2025,1.20278,1.20248,1.20255
7/01/2018 23:35,1.20254,1.20272,1.20228,1.20249
7/01/2018 23:40,1.20249,1.20265,1.20249,1.2026
7/01/2018 23:45,1.2026,1.20276,1.2026,1.20275
7/01/2018 23:50,1.20276,1.2028,1.2027,1.2027
7/01/2018 23:55,1.20271,1.20274,1.20254,1.20254
8/01/2018 0:00,1.20253,1.20254,1.20245,1.20254
8/01/2018 0:05,1.20254,1.20276,1.20247,1.20248
8/01/2018 0:10,1.20248,1.20274,1.20242,1.20271
8/01/2018 0:15,1.20271,1.20286,1.20265,1.20286
8/01/2018 0:20,1.20285,1.20285,1.20276,1.2028
8/01/2018 0:25,1.2028,1.2028,1.20245,1.20246
8/01/2018 0:30,1.20246,1.20246,1.20172,1.20172
8/01/2018 0:35,1.20169,1.20196,1.20121,1.20132
8/01/2018 0:40,1.20131,1.20161,1.20129,1.20156
8/01/2018 0:45,1.20155,1.20166,1.2015,1.20161
8/01/2018 0:50,1.20161,1.20192,1.20161,1.2019
8/01/2018 0:55,1.20191,1.20199,1.20186,1.20199
8/01/2018 1:00,1.20199,1.202,1.20176,1.20182
8/01/2018 1:05,1.20182,1.20202,1.20181,1.20202
8/01/2018 1:10,1.20202,1.20226,1.20199,1.2021
8/01/2018 1:15,1.20209,1.20224,1.20207,1.20216
8/01/2018 1:20,1.20215,1.20226,1.20201,1.2022
8/01/2018 1:25,1.20221,1.20225,1.20202,1.20215
8/01/2018 1:30,1.20215,1.20215,1.20157,1.20157
8/01/2018 1:35,1.20158,1.20174,1.2015,1.2015
8/01/2018 1:40,1.20148,1.20159,1.20133,1.20159
8/01/2018 1:45,1.20157,1.20167,1.20148,1.20162
8/01/2018 1:50,1.20163,1.20171,1.20125,1.20125
8/01/2018 1:55,1.20124,1.2015,1.20124,1.2014
8/01/2018 2:00,1.20139,1.20143,1.20101,1.20108
8/01/2018 2:05,1.20108,1.20116,1.20084,1.20086
8/01/2018 2:10,1.20085,1.20095,1.20064,1.20086
8/01/2018 2:15,1.20088,1.20115,1.20088,1.2011
8/01/2018 2:20,1.2011,1.20128,1.2011,1.2012
8/01/2018 2:25,1.20121,1.20129,1.20094,1.20114
8/01/2018 2:30,1.20115,1.20127,1.20069,1.2007
8/01/2018 2:35,1.20072,1.20081,1.20048,1.20049
8/01/2018 2:40,1.2005,1.2005,1.19989,1.2003
8/01/2018 2:45,1.2003,1.20034,1.20004,1.20007
8/01/2018 2:50,1.20007,1.20031,1.20007,1.20016
8/01/2018 2:55,1.20016,1.20024,1.19927,1.19929
8/01/2018 3:00,1.19928,1.19952,1.19919,1.19946
8/01/2018 3:05,1.19946,1.19969,1.19935,1.19968
8/01/2018 3:10,1.19968,1.20007,1.19962,1.19995
8/01/2018 3:15,1.19995,1.19999,1.19968,1.19976
8/01/2018 3:20,1.19975,1.19991,1.19965,1.19991
8/01/2018 3:25,1.19992,1.20001,1.19949,1.19951
8/01/2018 3:30,1.19952,1.19957,1.19925,1.19957
8/01/2018 3:35,1.19955,1.19976,1.19948,1.19961
8/01/2018 3:40,1.19962,1.19965,1.19871,1.19876
8/01/2018 3:45,1.19874,1.19896,1.19868,1.19872
8/01/2018 3:50,1.1987,1.19879,1.19832,1.19868
8/01/2018 3:55,1.1987,1.19905,1.19861,1.19905
8/01/2018 4:00,1.19906,1.19927,1.19885,1.19913
8/01/2018 4:05,1.19913,1.19935,1.19913,1.19926
8/01/2018 4:10,1.19925,1.19934,1.1991,1.1992
8/01/2018 4:15,1.19921,1.19937,1.19904,1.19909
8/01/2018 4:20,1.19909,1.19909,1.19875,1.19878
8/01/2018 4:25,1.19877,1.19901,1.19872,1.19895
8/01/2018 4:30,1.19896,1.19896,1.19872,1.19883
8/01/2018 4:35,1.19884,1.19895,1.19881,1.19881
8/01/2018 4:40,1.19881,1.19892,1.19872,1.19884
8/01/2018 4:45,1.19883,1.19904,1.19875,1.19892
8/01/2018 4:50,1.19891,1.19904,1.19887,1.19891
8/01/2018 4:55,1.19893,1.19908,1.19892,1.19897
8/01/2018 5:00,1.19896,1.19942,1.19895,1.19942
8/01/2018 5:05,1.1994,1.19982,1.1994,1.19968
8/01/2018 5:10,1.19969,1.19973,1.19943,1.19943
8/01/2018 5:15,1.19945,1.19954,1.19911,1.19944
8/01/2018 5:20,1.19944,1.19998,1.19937,1.19976
8/01/2018 5:25,1.19973,1.19975,1.19949,1.19953
8/01/2018 5:30,1.19951,1.19996,1.19933,1.19994
8/01/2018 5:35,1.19993,1.2,1.19984,1.19999
8/01/2018 5:40,1.19998,1.20038,1.19991,1.20034
8/01/2018 5:45,1.20035,1.20073,1.20021,1.20073
8/01/2018 5:50,1.20072,1.20091,1.20059,1.20059
8/01/2018 5:55,1.20059,1.20065,1.20019,1.20038
8/01/2018 6:00,1.20037,1.20058,1.2003,1.20058
8/01/2018 6:05,1.20059,1.20063,1.20037,1.20044
8/01/2018 6:10,1.20045,1.2005,1.20015,1.20021
8/01/2018 6:15,1.2002,1.20031,1.19987,1.19989
8/01/2018 6:20,1.1999,1.1999,1.19943,1.19943
8/01/2018 6:25,1.19942,1.19945,1.19905,1.19905
8/01/2018 6:30,1.19904,1.19919,1.19891,1.19909
8/01/2018 6:35,1.19909,1.19922,1.1989,1.1992
8/01/2018 6:40,1.19919,1.1992,1.19857,1.19867
8/01/2018 6:45,1.19868,1.1988,1.19845,1.19861
8/01/2018 6:50,1.19863,1.19894,1.19863,1.19878
8/01/2018 6:55,1.19877,1.19887,1.19858,1.19859
8/01/2018 7:00,1.19861,1.19869,1.19828,1.1986
8/01/2018 7:05,1.19858,1.19876,1.19854,1.19854
8/01/2018 7:10,1.19855,1.19881,1.19847,1.19876
8/01/2018 7:15,1.19876,1.19886,1.19864,1.19883
8/01/2018 7:20,1.19882,1.19901,1.19879,1.19896
8/01/2018 7:25,1.19894,1.19906,1.19883,1.19896
8/01/2018 7:30,1.19897,1.19897,1.19849,1.19856
8/01/2018 7:35,1.19855,1.19871,1.19839,1.19842
8/01/2018 7:40,1.19844,1.19846,1.1975,1.19776
8/01/2018 7:45,1.19775,1.19776,1.19708,1.19741
8/01/2018 7:50,1.1974,1.19787,1.19739,1.19756
8/01/2018 7:55,1.19755,1.19776,1.19709,1.19714
8/01/2018 8:00,1.19714,1.19738,1.19699,1.19699
8/01/2018 8:05,1.197,1.19729,1.19696,1.19728
8/01/2018 8:10,1.19729,1.19735,1.19713,1.19723
8/01/2018 8:15,1.19724,1.19733,1.19685,1.19705
8/01/2018 8:20,1.19704,1.19752,1.19699,1.19727
8/01/2018 8:25,1.19726,1.19771,1.19726,1.19765
8/01/2018 8:30,1.19764,1.19787,1.19747,1.19772
8/01/2018 8:35,1.19773,1.19774,1.19711,1.19728
8/01/2018 8:40,1.19729,1.19729,1.19689,1.19726
8/01/2018 8:45,1.19727,1.19761,1.19727,1.19744
8/01/2018 8:50,1.19745,1.19759,1.1972,1.19749
8/01/2018 8:55,1.19751,1.19754,1.19691,1.197
8/01/2018 9:00,1.19701,1.19723,1.19692,1.19696
8/01/2018 9:05,1.19696,1.19723,1.19694,1.19722
8/01/2018 9:10,1.19722,1.19755,1.19718,1.19742
8/01/2018 9:15,1.19741,1.19787,1.19728,1.19762
8/01/2018 9:20,1.19762,1.19767,1.1974,1.19749
8/01/2018 9:25,1.1975,1.19791,1.19722,1.19729
8/01/2018 9:30,1.1973,1.19741,1.19708,1.19714
8/01/2018 9:35,1.19714,1.19752,1.19695,1.19729
8/01/2018 9:40,1.1973,1.19743,1.19719,1.19726
8/01/2018 9:45,1.19725,1.19754,1.1972,1.19724
8/01/2018 9:50,1.19723,1.19733,1.19703,1.1971
8/01/2018 9:55,1.19711,1.19722,1.19664,1.19671
8/01/2018 10:00,1.1967,1.19671,1.1963,1.19641
8/01/2018 10:05,1.1964,1.19652,1.1962,1.19644
8/01/2018 10:10,1.19645,1.19647,1.19601,1.19623
8/01/2018 10:15,1.19624,1.19626,1.19596,1.19602
8/01/2018 10:20,1.19603,1.19617,1.19591,1.19607
8/01/2018 10:25,1.19608,1.19645,1.19608,1.19636
8/01/2018 10:30,1.19636,1.19643,1.19615,1.19628
8/01/2018 10:35,1.19629,1.19704,1.19629,1.197
8/01/2018 10:40,1.19699,1.19706,1.19677,1.19704
8/01/2018 10:45,1.19703,1.19707,1.19695,1.19706
8/01/2018 10:50,1.19707,1.19722,1.19668,1.19678
8/01/2018 10:55,1.19679,1.19772,1.1967,1.19752
8/01/2018 11:00,1.19753,1.19786,1.19745,1.19758
8/01/2018 11:05,1.19757,1.19766,1.19733,1.19751
8/01/2018 11:10,1.19751,1.19776,1.19745,1.19763
8/01/2018 11:15,1.19762,1.19771,1.19753,1.19763
8/01/2018 11:20,1.19764,1.1982,1.19764,1.19775
8/01/2018 11:25,1.19773,1.19796,1.1976,1.19776
8/01/2018 11:30,1.19775,1.19786,1.1974,1.19758
8/01/2018 11:35,1.19759,1.19762,1.19739,1.19753
8/01/2018 11:40,1.19751,1.19777,1.19746,1.19766
8/01/2018 11:45,1.19766,1.19803,1.19766,1.19787
8/01/2018 11:50,1.1979,1.19792,1.19755,1.19759
8/01/2018 11:55,1.19756,1.19756,1.19699,1.19724
8/01/2018 12:00,1.19723,1.19741,1.19711,1.19714
8/01/2018 12:05,1.19717,1.1976,1.19717,1.19756
8/01/2018 12:10,1.19755,1.19785,1.19745,1.19745
8/01/2018 12:15,1.19746,1.19754,1.19702,1.19707
8/01/2018 12:20,1.19709,1.19726,1.19699,1.19722
8/01/2018 12:25,1.19722,1.19736,1.1972,1.19723
8/01/2018 12:30,1.19724,1.19731,1.19695,1.197
8/01/2018 12:35,1.19701,1.19701,1.19686,1.19687
8/01/2018 12:40,1.19687,1.19761,1.19687,1.19753
8/01/2018 12:45,1.19754,1.19768,1.19728,1.19729
8/01/2018 12:50,1.1973,1.19735,1.1972,1.19724
8/01/2018 12:55,1.19725,1.19778,1.19724,1.19772
8/01/2018 13:00,1.1977,1.19773,1.19735,1.19735
8/01/2018 13:05,1.1974,1.19745,1.19724,1.19733
8/01/2018 13:10,1.19733,1.19734,1.19678,1.19684
8/01/2018 13:15,1.19688,1.19699,1.19685,1.19688
8/01/2018 13:20,1.19689,1.19691,1.19667,1.19668
8/01/2018 13:25,1.19668,1.19688,1.19644,1.19668
8/01/2018 13:30,1.19669,1.19669,1.19626,1.19637
8/01/2018 13:35,1.19637,1.19641,1.19601,1.19619
8/01/2018 13:40,1.1962,1.19623,1.19567,1.19572
8/01/2018 13:45,1.19573,1.19622,1.1957,1.19617
8/01/2018 13:50,1.19616,1.19647,1.19616,1.19647
8/01/2018 13:55,1.19646,1.19671,1.19614,1.1962
8/01/2018 14:00,1.19621,1.19627,1.19591,1.1961
8/01/2018 14:05,1.1961,1.19625,1.19595,1.19595
8/01/2018 14:10,1.19596,1.19606,1.19587,1.19601
8/01/2018 14:15,1.196,1.196,1.19557,1.1959
8/01/2018 14:20,1.19592,1.19621,1.19591,1.19616
8/01/2018 14:25,1.19617,1.19625,1.19608,1.19613
8/01/2018 14:30,1.19613,1.19642,1.19611,1.19642
8/01/2018 14:35,1.19641,1.19649,1.19636,1.19647
8/01/2018 14:40,1.19645,1.19655,1.19641,1.1965
8/01/2018 14:45,1.1965,1.1965,1.1963,1.19635
8/01/2018 14:50,1.19634,1.19635,1.19624,1.19632
8/01/2018 14:55,1.19632,1.1965,1.19625,1.19627
8/01/2018 15:00,1.19626,1.19642,1.19619,1.19642
8/01/2018 15:05,1.19642,1.19667,1.19642,1.19647
8/01/2018 15:10,1.19646,1.19653,1.1962,1.1962
8/01/2018 15:15,1.19619,1.19645,1.19618,1.19637
8/01/2018 15:20,1.19637,1.19637,1.19611,1.19622
8/01/2018 15:25,1.19623,1.19623,1.19612,1.19618
8/01/2018 15:30,1.19619,1.19639,1.19619,1.19639
8/01/2018 15:35,1.1964,1.19643,1.19635,1.19641
8/01/2018 15:40,1.19643,1.1965,1.19638,1.19642
8/01/2018 15:45,1.19644,1.19649,1.1963,1.1963
8/01/2018 15:50,1.19631,1.19632,1.1962,1.19632
8/01/2018 15:55,1.19631,1.19669,1.19631,1.19669
8/01/2018 16:00,1.19668,1.19678,1.19658,1.19673
8/01/2018 16:05,1.19672,1.19672,1.19656,1.19657
8/01/2018 16:10,1.19658,1.1966,1.19637,1.19638
8/01/2018 16:15,1.19638,1.19649,1.19636,1.19648
8/01/2018 16:20,1.19647,1.1966,1.19647,1.19659
8/01/2018 16:25,1.19658,1.1967,1.19657,1.19663
8/01/2018 16:30,1.19663,1.19664,1.19656,1.19661
8/01/2018 16:35,1.19659,1.1968,1.19659,1.19676
8/01/2018 16:40,1.19674,1.1968,1.19674,1.19676
8/01/2018 16:45,1.19676,1.19676,1.19665,1.19668
8/01/2018 16:50,1.19667,1.19678,1.19666,1.19674
8/01/2018 16:55,1.19674,1.19676,1.19657,1.19657
8/01/2018 17:00,1.19667,1.19685,1.1966,1.19681
8/01/2018 17:05,1.19681,1.19681,1.19662,1.19666
8/01/2018 17:10,1.19666,1.19676,1.19661,1.19661
8/01/2018 17:15,1.19661,1.19671,1.19658,1.19661
8/01/2018 17:20,1.1966,1.19664,1.19659,1.19661
8/01/2018 17:25,1.19663,1.19668,1.19658,1.19659
8/01/2018 17:30,1.1966,1.19676,1.19657,1.19674
8/01/2018 17:35,1.19675,1.19678,1.19665,1.19671
8/01/2018 17:40,1.19672,1.19679,1.1967,1.19671
8/01/2018 17:45,1.19672,1.19678,1.19672,1.19677
8/01/2018 17:50,1.19676,1.19694,1.19675,1.19693
8/01/2018 17:55,1.19693,1.19694,1.19674,1.19679
8/01/2018 18:00,1.1968,1.1968,1.19661,1.19674
8/01/2018 18:05,1.19672,1.19673,1.19667,1.19671
8/01/2018 18:10,1.1967,1.19674,1.19665,1.1967
8/01/2018 18:15,1.19669,1.1967,1.19661,1.19665
8/01/2018 18:20,1.19664,1.19667,1.19664,1.19666
8/01/2018 18:25,1.19663,1.19669,1.19663,1.19668
8/01/2018 18:30,1.19668,1.19683,1.19668,1.19676
8/01/2018 18:35,1.19675,1.19704,1.19675,1.19697
8/01/2018 18:40,1.19697,1.19704,1.19692,1.19697
8/01/2018 18:45,1.19697,1.19697,1.19689,1.19692
8/01/2018 18:50,1.19691,1.19705,1.19689,1.19692
8/01/2018 18:55,1.19692,1.197,1.19692,1.19699
8/01/2018 19:00,1.19693,1.19701,1.19676,1.19676
8/01/2018 19:05,1.19677,1.19685,1.19669,1.1968
8/01/2018 19:10,1.19679,1.1968,1.19652,1.19666
8/01/2018 19:15,1.19666,1.19668,1.1965,1.19651
8/01/2018 19:20,1.19652,1.19667,1.19652,1.19667
8/01/2018 19:25,1.19668,1.19671,1.19665,1.19668
8/01/2018 19:30,1.19671,1.1973,1.19671,1.19721
8/01/2018 19:35,1.19722,1.19722,1.19711,1.19719
8/01/2018 19:40,1.1972,1.19734,1.19712,1.19731
8/01/2018 19:45,1.19731,1.19732,1.19721,1.19722
8/01/2018 19:50,1.1972,1.1972,1.1971,1.19715
8/01/2018 19:55,1.19711,1.19713,1.19709,1.19711
8/01/2018 20:00,1.19712,1.19715,1.19704,1.19709
8/01/2018 20:05,1.19709,1.19709,1.19699,1.19701
8/01/2018 20:10,1.197,1.197,1.19644,1.19644
8/01/2018 20:15,1.19646,1.1966,1.19643,1.19653
8/01/2018 20:20,1.19652,1.19653,1.19626,1.1963
8/01/2018 20:25,1.19629,1.19638,1.19579,1.19624
8/01/2018 20:30,1.19625,1.19648,1.1962,1.19645
8/01/2018 20:35,1.19646,1.19674,1.19626,1.19659
8/01/2018 20:40,1.1966,1.19673,1.19632,1.19658
8/01/2018 20:45,1.19657,1.19697,1.19638,1.19643
8/01/2018 20:50,1.19643,1.19698,1.19632,1.19696
8/01/2018 20:55,1.19695,1.19699,1.19664,1.19668
8/01/2018 21:00,1.19669,1.19756,1.19668,1.1973
8/01/2018 21:05,1.19729,1.19741,1.19709,1.19731
8/01/2018 21:10,1.19732,1.19738,1.19679,1.19705
8/01/2018 21:15,1.19706,1.19748,1.19704,1.19724
8/01/2018 21:20,1.19725,1.19741,1.19694,1.19706
8/01/2018 21:25,1.19707,1.19737,1.19674,1.19681
8/01/2018 21:30,1.1968,1.19729,1.19676,1.19709
8/01/2018 21:35,1.19709,1.19717,1.19673,1.19681
8/01/2018 21:40,1.19683,1.1971,1.19683,1.19697
8/01/2018 21:45,1.19696,1.19712,1.19681,1.19702
8/01/2018 21:50,1.19704,1.19718,1.19701,1.19711
8/01/2018 21:55,1.19712,1.19728,1.19709,1.19726
8/01/2018 22:00,1.19727,1.19729,1.19708,1.19726
8/01/2018 22:05,1.19726,1.19726,1.19715,1.19725
8/01/2018 22:10,1.19726,1.1975,1.19726,1.19741
8/01/2018 22:15,1.19743,1.19749,1.19708,1.19714
8/01/2018 22:20,1.19715,1.19725,1.19701,1.19721
8/01/2018 22:25,1.19721,1.19721,1.19694,1.19695
8/01/2018 22:30,1.19694,1.19706,1.1969,1.1969
8/01/2018 22:35,1.1969,1.1969,1.19676,1.1968
8/01/2018 22:40,1.19682,1.19692,1.19681,1.19691
8/01/2018 22:45,1.19691,1.19707,1.19685,1.19702
8/01/2018 22:50,1.19701,1.19708,1.19698,1.19708
8/01/2018 22:55,1.19707,1.19717,1.19696,1.19716
8/01/2018 23:00,1.19716,1.19722,1.19711,1.19722
8/01/2018 23:05,1.19722,1.19724,1.19705,1.19706
8/01/2018 23:10,1.19705,1.19709,1.19697,1.19697
