Date,Open,High,Low,Close
11/01/2018 11:15,1.20447,1.20476,1.20431,1.2044
11/01/2018 11:20,1.20442,1.20479,1.20439,1.20449
11/01/2018 11:25,1.20451,1.20479,1.20451,1.2047
11/01/2018 11:30,1.20471,1.20486,1.20459,1.20466
11/01/2018 11:35,1.20467,1.20468,1.2043,1.20459
11/01/2018 11:40,1.20458,1.20467,1.20419,1.20426
11/01/2018 11:45,1.20425,1.20435,1.20354,1.2036
11/01/2018 11:50,1.2036,1.20368,1.20331,1.20357
11/01/2018 11:55,1.20357,1.20362,1.20321,1.20344
11/01/2018 12:00,1.20343,1.20371,1.20341,1.2035
11/01/2018 12:05,1.20349,1.20349,1.2031,1.20314
11/01/2018 12:10,1.20317,1.20358,1.20313,1.20356
11/01/2018 12:15,1.20355,1.20376,1.2033,1.20363
11/01/2018 12:20,1.20364,1.20383,1.20324,1.20356
11/01/2018 12:25,1.20355,1.20387,1.2035,1.20387
11/01/2018 12:30,1.20386,1.20408,1.2037,1.20378
11/01/2018 12:35,1.20377,1.20393,1.20372,1.20372
11/01/2018 12:40,1.20373,1.20378,1.20337,1.20344
11/01/2018 12:45,1.20342,1.20367,1.20335,1.20356
11/01/2018 12:50,1.20357,1.20371,1.20351,1.2037
11/01/2018 12:55,1.20369,1.20386,1.20354,1.20376
11/01/2018 13:00,1.20377,1.20473,1.20376,1.20405
11/01/2018 13:05,1.20406,1.2041,1.20329,1.20331
11/01/2018 13:10,1.20331,1.20349,1.20322,1.20322
11/01/2018 13:15,1.20324,1.20364,1.20324,1.20344
11/01/2018 13:20,1.20344,1.20379,1.20322,1.20323
11/01/2018 13:25,1.20324,1.20337,1.20319,1.2032
11/01/2018 13:30,1.20321,1.20383,1.203,1.20382
11/01/2018 13:35,1.20381,1.20383,1.20343,1.20346
11/01/2018 13:40,1.20345,1.20353,1.20319,1.2032
11/01/2018 13:45,1.20322,1.20355,1.20316,1.20345
11/01/2018 13:50,1.20347,1.20348,1.20326,1.2034
11/01/2018 13:55,1.2034,1.20375,1.2034,1.20368
11/01/2018 14:00,1.20368,1.20372,1.20338,1.20367
11/01/2018 14:05,1.20364,1.20385,1.20353,1.20376
11/01/2018 14:10,1.20377,1.2041,1.20361,1.20409
11/01/2018 14:15,1.2041,1.20422,1.20394,1.20421
11/01/2018 14:20,1.20421,1.20456,1.20415,1.20446
11/01/2018 14:25,1.20445,1.20449,1.20413,1.20417
11/01/2018 14:30,1.20417,1.20425,1.20388,1.20403
11/01/2018 14:35,1.20402,1.20403,1.20372,1.20388
11/01/2018 14:40,1.20387,1.20388,1.20367,1.20383
11/01/2018 14:45,1.20389,1.20401,1.20384,1.20401
11/01/2018 14:50,1.20399,1.20399,1.20366,1.20366
11/01/2018 14:55,1.20367,1.20401,1.20366,1.20388
11/01/2018 15:00,1.20389,1.20389,1.20358,1.20374
11/01/2018 15:05,1.20375,1.20395,1.20375,1.20394
11/01/2018 15:10,1.20395,1.20398,1.20374,1.20374
11/01/2018 15:15,1.20374,1.20381,1.20363,1.20363
11/01/2018 15:20,1.20362,1.20379,1.20355,1.20375
11/01/2018 15:25,1.20375,1.20381,1.20364,1.20376
11/01/2018 15:30,1.20379,1.20379,1.20342,1.20342
11/01/2018 15:35,1.20341,1.20348,1.20311,1.2032
11/01/2018 15:40,1.20321,1.20323,1.20304,1.20309
11/01/2018 15:45,1.20303,1.20312,1.20276,1.20287
11/01/2018 15:50,1.20284,1.20291,1.20279,1.20284
11/01/2018 15:55,1.20282,1.20315,1.2028,1.20306
11/01/2018 16:00,1.20306,1.20347,1.20306,1.20326
11/01/2018 16:05,1.20323,1.20323,1.20299,1.20311
11/01/2018 16:10,1.20313,1.20325,1.20306,1.20321
11/01/2018 16:15,1.20322,1.20335,1.20319,1.20325
11/01/2018 16:20,1.20325,1.20328,1.20283,1.20299
11/01/2018 16:25,1.20298,1.20328,1.20289,1.20328
11/01/2018 16:30,1.20328,1.20333,1.20296,1.20297
11/01/2018 16:35,1.20299,1.20316,1.20299,1.20312
11/01/2018 16:40,1.20311,1.20318,1.20296,1.20306
11/01/2018 16:45,1.20308,1.20312,1.2028,1.20302
11/01/2018 16:50,1.20301,1.20305,1.2029,1.20299
11/01/2018 16:55,1.20299,1.20321,1.20295,1.20308
11/01/2018 17:00,1.20306,1.20344,1.203,1.20341
11/01/2018 17:05,1.20337,1.20337,1.20307,1.2031
11/01/2018 17:10,1.20311,1.20329,1.20305,1.20323
11/01/2018 17:15,1.20324,1.2033,1.2032,1.2032
11/01/2018 17:20,1.2032,1.20322,1.20316,1.2032
11/01/2018 17:25,1.20322,1.20337,1.20318,1.20332
11/01/2018 17:30,1.20338,1.2035,1.20323,1.20343
11/01/2018 17:35,1.20342,1.20378,1.20342,1.2036
11/01/2018 17:40,1.2036,1.2039,1.20358,1.2037
11/01/2018 17:45,1.20371,1.20377,1.20351,1.20367
11/01/2018 17:50,1.20368,1.20393,1.2036,1.20387
11/01/2018 17:55,1.20386,1.20394,1.20378,1.20382
11/01/2018 18:00,1.20383,1.20383,1.2033,1.20331
11/01/2018 18:05,1.20332,1.20345,1.20328,1.2033
11/01/2018 18:10,1.20329,1.20345,1.20317,1.20345
11/01/2018 18:15,1.20346,1.20347,1.20319,1.20323
11/01/2018 18:20,1.20322,1.20332,1.20309,1.20332
11/01/2018 18:25,1.20335,1.2036,1.20335,1.20356
11/01/2018 18:30,1.20357,1.20361,1.20345,1.20346
11/01/2018 18:35,1.20345,1.20345,1.20309,1.20317
11/01/2018 18:40,1.2032,1.2036,1.2032,1.2036
11/01/2018 18:45,1.20359,1.20392,1.20356,1.20386
11/01/2018 18:50,1.20385,1.20406,1.20365,1.20402
11/01/2018 18:55,1.20401,1.20437,1.2039,1.20428
11/01/2018 19:00,1.20429,1.20477,1.20415,1.20476
11/01/2018 19:05,1.20476,1.20571,1.20458,1.20565
11/01/2018 19:10,1.20564,1.20654,1.20542,1.20628
11/01/2018 19:15,1.20629,1.20659,1.20577,1.20656
11/01/2018 19:20,1.20657,1.20665,1.20596,1.20602
11/01/2018 19:25,1.20603,1.20604,1.20575,1.20576
11/01/2018 19:30,1.20578,1.20595,1.20556,1.20595
11/01/2018 19:35,1.20596,1.20607,1.2057,1.206
11/01/2018 19:40,1.20601,1.2062,1.2058,1.20594
11/01/2018 19:45,1.20594,1.20609,1.20578,1.20599
11/01/2018 19:50,1.20601,1.20643,1.20587,1.20607
11/01/2018 19:55,1.20609,1.20636,1.20578,1.20583
11/01/2018 20:00,1.20582,1.20584,1.20559,1.20574
11/01/2018 20:05,1.20575,1.20613,1.20522,1.20522
11/01/2018 20:10,1.20526,1.20561,1.20526,1.20548
11/01/2018 20:15,1.20547,1.20554,1.20511,1.20519
11/01/2018 20:20,1.20521,1.20538,1.20518,1.20533
11/01/2018 20:25,1.20533,1.2054,1.20516,1.20532
11/01/2018 20:30,1.20533,1.20537,1.20518,1.20522
11/01/2018 20:35,1.20526,1.20533,1.20515,1.20521
11/01/2018 20:40,1.20523,1.20534,1.20513,1.20513
11/01/2018 20:45,1.20512,1.20512,1.20452,1.20466
11/01/2018 20:50,1.20468,1.20486,1.20428,1.20445
11/01/2018 20:55,1.20446,1.20458,1.2044,1.20452
11/01/2018 21:00,1.20449,1.20451,1.20419,1.20428
11/01/2018 21:05,1.20429,1.20456,1.20429,1.20444
11/01/2018 21:10,1.20445,1.20472,1.20444,1.20469
11/01/2018 21:15,1.2047,1.20497,1.2046,1.20495
11/01/2018 21:20,1.20494,1.20498,1.20462,1.20462
11/01/2018 21:25,1.20461,1.2049,1.20457,1.20479
11/01/2018 21:30,1.20478,1.20483,1.20466,1.20475
11/01/2018 21:35,1.20476,1.20483,1.20463,1.20463
11/01/2018 21:40,1.20463,1.20471,1.20448,1.20471
11/01/2018 21:45,1.20471,1.20474,1.20467,1.20468
11/01/2018 21:50,1.20467,1.20473,1.20449,1.20473
11/01/2018 21:55,1.20474,1.20503,1.20462,1.20468
11/01/2018 22:00,1.20467,1.20487,1.20457,1.20461
11/01/2018 22:05,1.2046,1.20474,1.20458,1.20473
11/01/2018 22:10,1.20474,1.20491,1.20474,1.2049
11/01/2018 22:15,1.2049,1.20526,1.20488,1.20525
11/01/2018 22:20,1.20525,1.20529,1.20481,1.20481
11/01/2018 22:25,1.20481,1.20485,1.2047,1.20478
11/01/2018 22:30,1.20477,1.20482,1.20464,1.20474
11/01/2018 22:35,1.20473,1.20474,1.20452,1.20474
11/01/2018 22:40,1.20474,1.20476,1.20464,1.20469
11/01/2018 22:45,1.2047,1.20482,1.20469,1.20478
11/01/2018 22:50,1.20479,1.2049,1.20475,1.20478
11/01/2018 22:55,1.20479,1.20513,1.20476,1.20513
11/01/2018 23:00,1.20514,1.20519,1.20484,1.20487
11/01/2018 23:05,1.20485,1.20497,1.20472,1.20482
11/01/2018 23:10,1.20483,1.20493,1.20475,1.20479
11/01/2018 23:15,1.20478,1.20478,1.20456,1.20467
11/01/2018 23:20,1.20467,1.20507,1.20463,1.20498
11/01/2018 23:25,1.20497,1.20514,1.20497,1.2051
11/01/2018 23:30,1.20509,1.20509,1.20488,1.20489
11/01/2018 23:35,1.20488,1.20491,1.20479,1.20487
11/01/2018 23:40,1.20486,1.20507,1.20481,1.20496
11/01/2018 23:45,1.20497,1.20504,1.20494,1.20502
11/01/2018 23:50,1.20501,1.20516,1.20498,1.20509
11/01/2018 23:55,1.20509,1.20545,1.20508,1.20535
12/01/2018 0:00,1.20538,1.20545,1.20522,1.20529
12/01/2018 0:05,1.20527,1.20545,1.20521,1.20544
12/01/2018 0:10,1.20544,1.20563,1.20528,1.20551
12/01/2018 0:15,1.20554,1.20561,1.20544,1.2055
12/01/2018 0:20,1.20549,1.2057,1.20533,1.20544
12/01/2018 0:25,1.20544,1.20545,1.20511,1.20512
12/01/2018 0:30,1.2051,1.20522,1.20503,1.20503
12/01/2018 0:35,1.20502,1.20502,1.20466,1.20466
12/01/2018 0:40,1.20466,1.20472,1.2043,1.2043
12/01/2018 0:45,1.20431,1.20464,1.20431,1.20437
12/01/2018 0:50,1.20437,1.20438,1.20399,1.20414
12/01/2018 0:55,1.20413,1.2044,1.20408,1.2044
12/01/2018 1:00,1.2044,1.2044,1.20423,1.20428
12/01/2018 1:05,1.20429,1.20453,1.20422,1.20431
12/01/2018 1:10,1.20433,1.20445,1.20433,1.20439
12/01/2018 1:15,1.20438,1.20456,1.20434,1.20434
12/01/2018 1:20,1.20435,1.20466,1.20429,1.20465
12/01/2018 1:25,1.20464,1.20467,1.20442,1.20454
12/01/2018 1:30,1.20455,1.20459,1.20436,1.20445
12/01/2018 1:35,1.20446,1.20472,1.20445,1.20472
12/01/2018 1:40,1.20472,1.20522,1.20471,1.20501
12/01/2018 1:45,1.20499,1.20504,1.20459,1.20459
12/01/2018 1:50,1.20457,1.20471,1.20439,1.20443
12/01/2018 1:55,1.20446,1.20487,1.20445,1.20483
12/01/2018 2:00,1.20482,1.20482,1.20456,1.20474
12/01/2018 2:05,1.20476,1.20585,1.20476,1.20573
12/01/2018 2:10,1.20572,1.20608,1.20553,1.20607
12/01/2018 2:15,1.20606,1.2063,1.2056,1.20562
12/01/2018 2:20,1.20565,1.20627,1.2056,1.20617
12/01/2018 2:25,1.20616,1.20616,1.20567,1.20584
12/01/2018 2:30,1.20583,1.20597,1.20553,1.20553
12/01/2018 2:35,1.20552,1.20616,1.20548,1.20588
12/01/2018 2:40,1.20586,1.20752,1.2058,1.20673
12/01/2018 2:45,1.20674,1.2068,1.20626,1.20654
12/01/2018 2:50,1.20651,1.2066,1.20586,1.20605
12/01/2018 2:55,1.20605,1.20663,1.20595,1.20624
12/01/2018 3:00,1.20626,1.20632,1.20522,1.2055
12/01/2018 3:05,1.20551,1.20599,1.20539,1.20588
12/01/2018 3:10,1.20589,1.2066,1.20569,1.20633
12/01/2018 3:15,1.20634,1.20634,1.2058,1.20604
12/01/2018 3:20,1.20604,1.20683,1.20596,1.20669
12/01/2018 3:25,1.20669,1.20757,1.20657,1.2073
12/01/2018 3:30,1.20732,1.20781,1.20698,1.20772
12/01/2018 3:35,1.20776,1.21145,1.20766,1.21101
12/01/2018 3:40,1.21104,1.21161,1.21041,1.21131
12/01/2018 3:45,1.2113,1.21204,1.21098,1.21123
12/01/2018 3:50,1.21125,1.21132,1.21049,1.21058
12/01/2018 3:55,1.21057,1.2111,1.21034,1.2111
12/01/2018 4:00,1.21111,1.2122,1.21109,1.21219
12/01/2018 4:05,1.21219,1.21248,1.2116,1.21188
12/01/2018 4:10,1.2119,1.21286,1.21174,1.21249
12/01/2018 4:15,1.2125,1.2128,1.21203,1.21211
12/01/2018 4:20,1.21212,1.21241,1.212,1.21237
12/01/2018 4:25,1.21236,1.21343,1.21232,1.21289
12/01/2018 4:30,1.21288,1.21354,1.21278,1.21343
12/01/2018 4:35,1.21342,1.21368,1.213,1.21306
12/01/2018 4:40,1.21307,1.2132,1.2129,1.21297
12/01/2018 4:45,1.21296,1.21308,1.21242,1.21264
12/01/2018 4:50,1.21263,1.21287,1.2123,1.21252
12/01/2018 4:55,1.21251,1.21265,1.21221,1.21252
12/01/2018 5:00,1.21253,1.21263,1.21209,1.21232
12/01/2018 5:05,1.2123,1.21258,1.21205,1.21206
12/01/2018 5:10,1.21208,1.21235,1.2118,1.21192
12/01/2018 5:15,1.21194,1.212,1.21163,1.21174
12/01/2018 5:20,1.21176,1.21197,1.2117,1.21176
12/01/2018 5:25,1.21177,1.21177,1.21144,1.21154
12/01/2018 5:30,1.21155,1.21249,1.21154,1.2124
12/01/2018 5:35,1.21241,1.21289,1.2123,1.21279
12/01/2018 5:40,1.2128,1.21287,1.2126,1.21276
12/01/2018 5:45,1.21275,1.21287,1.2122,1.2125
12/01/2018 5:50,1.21253,1.21261,1.21204,1.21215
12/01/2018 5:55,1.21215,1.21215,1.21153,1.21188
12/01/2018 6:00,1.21188,1.21229,1.21188,1.21216
12/01/2018 6:05,1.21217,1.21267,1.21217,1.21262
12/01/2018 6:10,1.21263,1.21281,1.21249,1.21249
12/01/2018 6:15,1.21249,1.21307,1.21222,1.21307
12/01/2018 6:20,1.21308,1.21326,1.21287,1.21291
12/01/2018 6:25,1.21292,1.21302,1.21234,1.21253
12/01/2018 6:30,1.21255,1.21356,1.21255,1.21344
12/01/2018 6:35,1.21343,1.21354,1.21265,1.21276
12/01/2018 6:40,1.21275,1.21276,1.21245,1.21267
12/01/2018 6:45,1.21267,1.21281,1.21237,1.21243
12/01/2018 6:50,1.21244,1.21267,1.21226,1.21227
12/01/2018 6:55,1.21228,1.21244,1.21212,1.21243
12/01/2018 7:00,1.21244,1.21262,1.21225,1.21254
12/01/2018 7:05,1.21253,1.21306,1.21251,1.21303
12/01/2018 7:10,1.21305,1.21307,1.2126,1.21281
12/01/2018 7:15,1.21282,1.2129,1.21251,1.21279
12/01/2018 7:20,1.2128,1.21289,1.21244,1.21256
12/01/2018 7:25,1.21258,1.21273,1.21236,1.21242
12/01/2018 7:30,1.21242,1.21304,1.21242,1.21265
12/01/2018 7:35,1.21269,1.21293,1.21239,1.21291
12/01/2018 7:40,1.21291,1.21365,1.2129,1.2135
12/01/2018 7:45,1.21349,1.21366,1.2134,1.21353
12/01/2018 7:50,1.21354,1.21379,1.21351,1.21354
12/01/2018 7:55,1.21356,1.21369,1.21315,1.21333
12/01/2018 8:00,1.21334,1.21389,1.21328,1.21358
12/01/2018 8:05,1.21357,1.21376,1.2135,1.21371
12/01/2018 8:10,1.21371,1.21381,1.21348,1.21367
12/01/2018 8:15,1.21367,1.21399,1.21348,1.21358
12/01/2018 8:20,1.21357,1.21392,1.21345,1.21388
12/01/2018 8:25,1.21389,1.21424,1.21377,1.21395
12/01/2018 8:30,1.21391,1.21485,1.21171,1.21442
12/01/2018 8:35,1.21434,1.21435,1.21241,1.21305
12/01/2018 8:40,1.21306,1.21316,1.2112,1.21143
12/01/2018 8:45,1.21145,1.21289,1.21145,1.21237
12/01/2018 8:50,1.21237,1.2131,1.21216,1.21268
12/01/2018 8:55,1.21269,1.21272,1.21148,1.21198
12/01/2018 9:00,1.21198,1.21205,1.21114,1.21152
12/01/2018 9:05,1.21153,1.21277,1.21153,1.21269
12/01/2018 9:10,1.2127,1.21287,1.21232,1.21254
12/01/2018 9:15,1.21254,1.21349,1.21252,1.21343
12/01/2018 9:20,1.21345,1.21375,1.21311,1.21365
12/01/2018 9:25,1.21364,1.21486,1.21341,1.21443
12/01/2018 9:30,1.21442,1.21445,1.21326,1.2133
12/01/2018 9:35,1.21328,1.21397,1.21312,1.21347
12/01/2018 9:40,1.21348,1.2142,1.2132,1.2142
12/01/2018 9:45,1.21422,1.21447,1.21366,1.21439
12/01/2018 9:50,1.21438,1.21439,1.21319,1.21339
12/01/2018 9:55,1.21338,1.21383,1.21304,1.21378
12/01/2018 10:00,1.21379,1.21489,1.21376,1.21419
12/01/2018 10:05,1.21418,1.21465,1.21382,1.21401
12/01/2018 10:10,1.214,1.21439,1.21387,1.21437
12/01/2018 10:15,1.21437,1.21465,1.21425,1.21451
12/01/2018 10:20,1.21452,1.21454,1.21359,1.21374
12/01/2018 10:25,1.21373,1.21376,1.21326,1.2136
12/01/2018 10:30,1.21362,1.21428,1.21346,1.21427
12/01/2018 10:35,1.21431,1.21456,1.2141,1.2143
12/01/2018 10:40,1.21429,1.21449,1.21372,1.21377
12/01/2018 10:45,1.21378,1.21472,1.21375,1.21472
12/01/2018 10:50,1.21473,1.21552,1.2144,1.21485
12/01/2018 10:55,1.21485,1.21514,1.21448,1.2148
12/01/2018 11:00,1.21479,1.21479,1.21409,1.21428
12/01/2018 11:05,1.21431,1.21448,1.2138,1.21389
12/01/2018 11:10,1.2139,1.21424,1.2139,1.21421
12/01/2018 11:15,1.2142,1.21463,1.21409,1.21426
12/01/2018 11:20,1.21425,1.21486,1.21415,1.21449
12/01/2018 11:25,1.21452,1.21556,1.2145,1.21534
12/01/2018 11:30,1.21535,1.21535,1.21227,1.21248
12/01/2018 11:35,1.21249,1.21315,1.21221,1.21304
12/01/2018 11:40,1.21305,1.21364,1.21298,1.21331
12/01/2018 11:45,1.2133,1.21345,1.21284,1.21312
12/01/2018 11:50,1.21311,1.21365,1.21308,1.21354
12/01/2018 11:55,1.21355,1.2136,1.213,1.213
12/01/2018 12:00,1.21301,1.21332,1.21295,1.2131
12/01/2018 12:05,1.21309,1.21371,1.213,1.21324
12/01/2018 12:10,1.21327,1.21359,1.21304,1.21334
12/01/2018 12:15,1.21333,1.21344,1.21251,1.21262
12/01/2018 12:20,1.21261,1.21311,1.21252,1.21293
12/01/2018 12:25,1.21291,1.21295,1.21241,1.21276
12/01/2018 12:30,1.21275,1.21348,1.21273,1.2134
12/01/2018 12:35,1.21342,1.21342,1.21291,1.21293
12/01/2018 12:40,1.21295,1.21324,1.21291,1.21323
12/01/2018 12:45,1.21321,1.21361,1.21309,1.2135
12/01/2018 12:50,1.21351,1.21366,1.2134,1.21355
12/01/2018 12:55,1.21357,1.21358,1.21313,1.21344
12/01/2018 13:00,1.21346,1.21378,1.21329,1.21376
12/01/2018 13:05,1.21376,1.21381,1.21347,1.21374
12/01/2018 13:10,1.21373,1.21421,1.2137,1.21419
12/01/2018 13:15,1.21421,1.21436,1.21405,1.21409
12/01/2018 13:20,1.21411,1.2147,1.21411,1.21453
12/01/2018 13:25,1.21457,1.21491,1.21456,1.21486
12/01/2018 13:30,1.21485,1.21572,1.21474,1.21535
12/01/2018 13:35,1.21537,1.21633,1.21534,1.21566
12/01/2018 13:40,1.21568,1.21586,1.21532,1.2157
12/01/2018 13:45,1.21569,1.21596,1.21542,1.21585
12/01/2018 13:50,1.21588,1.21648,1.21588,1.21605
12/01/2018 13:55,1.21608,1.21665,1.21608,1.21623
12/01/2018 14:00,1.21622,1.21646,1.21603,1.21619
12/01/2018 14:05,1.2162,1.21667,1.21617,1.21628
12/01/2018 14:10,1.21628,1.21697,1.21624,1.21695
12/01/2018 14:15,1.21693,1.21737,1.21647,1.21659
12/01/2018 14:20,1.21658,1.21727,1.21645,1.21721
12/01/2018 14:25,1.2172,1.21737,1.21709,1.21728
12/01/2018 14:30,1.21729,1.2185,1.21725,1.21779
12/01/2018 14:35,1.2178,1.21821,1.21759,1.21784
12/01/2018 14:40,1.21781,1.21788,1.21747,1.21768
12/01/2018 14:45,1.21772,1.21834,1.21768,1.21816
12/01/2018 14:50,1.21816,1.2183,1.21777,1.21805
12/01/2018 14:55,1.21806,1.21836,1.21791,1.21813
12/01/2018 15:00,1.2181,1.21835,1.21788,1.2179
12/01/2018 15:05,1.21789,1.2182,1.21781,1.21784
12/01/2018 15:10,1.21783,1.21797,1.21766,1.21787
12/01/2018 15:15,1.21787,1.2179,1.21767,1.21775
12/01/2018 15:20,1.21776,1.21811,1.21775,1.21811
12/01/2018 15:25,1.2181,1.2181,1.21776,1.21795
12/01/2018 15:30,1.21794,1.21822,1.21782,1.21822
12/01/2018 15:35,1.21823,1.2184,1.21811,1.21824
12/01/2018 15:40,1.21824,1.21827,1.2181,1.2182
12/01/2018 15:45,1.21818,1.2182,1.21807,1.21815
12/01/2018 15:50,1.21814,1.21867,1.21811,1.21853
12/01/2018 15:55,1.21853,1.21883,1.21844,1.2187
12/01/2018 16:00,1.21869,1.22056,1.21868,1.22056
12/01/2018 16:05,1.22063,1.22186,1.22018,1.22029
12/01/2018 16:10,1.22028,1.22066,1.22006,1.22039
12/01/2018 16:15,1.22039,1.22073,1.21998,1.21999
12/01/2018 16:20,1.21999,1.22001,1.21929,1.21956
12/01/2018 16:25,1.21956,1.21971,1.21944,1.21969
12/01/2018 16:30,1.21969,1.22003,1.21951,1.21951
12/01/2018 16:35,1.2195,1.2195,1.21907,1.21915
12/01/2018 16:40,1.21918,1.21959,1.2189,1.21906
12/01/2018 16:45,1.21907,1.2197,1.21876,1.21876
12/01/2018 16:50,1.21878,1.21968,1.21878,1.21945
12/01/2018 16:55,1.21944,1.22083,1.21904,1.22
